Indicator,periodval,data_source,country_code,Date,pop,dftype,Counts,Rate,tabtitlex
Cases,30 days,WHO,MTQ,2021-09-09,0,cross,11696,,Cases reported in the past 30 days
Cases,30 days,WHO,MUS,2021-09-09,1386129,cross,7564,545.7,Cases reported in the past 30 days
Cases,30 days,WHO,MWI,2021-09-09,20308502,cross,4830,23.8,Cases reported in the past 30 days
Cases,30 days,WHO,MYS,2021-09-09,33519406,cross,620691,1851.7,Cases reported in the past 30 days
Cases,30 days,WHO,MYT,2021-09-09,0,cross,401,,Cases reported in the past 30 days
Cases,30 days,WHO,NAM,2021-09-09,2678191,cross,4694,175.3,Cases reported in the past 30 days
Cases,30 days,WHO,NCL,2021-09-09,293608,cross,18,6.1,Cases reported in the past 30 days
Cases,30 days,WHO,NER,2021-09-09,23605767,cross,214,0.9,Cases reported in the past 30 days
Cases,30 days,WHO,NGA,2021-09-09,219463862,cross,18538,8.4,Cases reported in the past 30 days
Cases,30 days,WHO,NIC,2021-09-09,6243931,cross,1842,29.5,Cases reported in the past 30 days
Cases,30 days,WHO,NIU,2021-09-09,2000,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,NLD,2021-09-09,17337403,cross,74001,426.8,Cases reported in the past 30 days
Cases,30 days,WHO,NOR,2021-09-09,5509591,cross,29749,539.9,Cases reported in the past 30 days
Cases,30 days,WHO,NPL,2021-09-09,30424878,cross,53907,177.2,Cases reported in the past 30 days
Cases,30 days,WHO,NRU,2021-09-09,9770,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,NZL,2021-09-09,4991442,cross,945,18.9,Cases reported in the past 30 days
Cases,30 days,WHO,OMN,2021-09-09,3694755,cross,3925,106.2,Cases reported in the past 30 days
Cases,30 days,WHO,OTH,2021-09-09,0,cross,0,,Cases reported in the past 30 days
Cases,30 days,WHO,PAK,2021-09-09,238181034,cross,118516,49.8,Cases reported in the past 30 days
Cases,30 days,WHO,PAN,2021-09-09,3928646,cross,18204,463.4,Cases reported in the past 30 days
Cases,30 days,WHO,PCN,2021-09-09,50,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,PER,2021-09-09,32201224,cross,31106,96.6,Cases reported in the past 30 days
Cases,30 days,WHO,PHL,2021-09-09,110818325,cross,466409,420.9,Cases reported in the past 30 days
Cases,30 days,WHO,PLW,2021-09-09,21613,cross,2,9.3,Cases reported in the past 30 days
Cases,30 days,WHO,PNG,2021-09-09,7399757,cross,533,7.2,Cases reported in the past 30 days
Cases,30 days,WHO,POL,2021-09-09,38185913,cross,7752,20.3,Cases reported in the past 30 days
Cases,30 days,WHO,PRI,2021-09-09,3142779,cross,22278,708.9,Cases reported in the past 30 days
Cases,30 days,WHO,PRK,2021-09-09,25831360,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,PRT,2021-09-09,10263850,cross,62658,610.5,Cases reported in the past 30 days
Cases,30 days,WHO,PRY,2021-09-09,7272639,cross,3857,53,Cases reported in the past 30 days
Cases,30 days,WHO,PSE,2021-09-09,4906308,cross,44240,901.7,Cases reported in the past 30 days
Cases,30 days,WHO,PYF,2021-09-09,297154,cross,18207,6127.1,Cases reported in the past 30 days
Cases,30 days,WHO,QAT,2021-09-09,2479995,cross,6029,243.1,Cases reported in the past 30 days
Cases,30 days,WHO,REU,2021-09-09,0,cross,11406,,Cases reported in the past 30 days
Cases,30 days,WHO,ROU,2021-09-09,21230362,cross,27969,131.7,Cases reported in the past 30 days
Cases,30 days,WHO,RUS,2021-09-09,142320790,cross,592996,416.7,Cases reported in the past 30 days
Cases,30 days,WHO,RWA,2021-09-09,12943132,cross,14436,111.5,Cases reported in the past 30 days
Cases,30 days,WHO,SAU,2021-09-09,34783757,cross,11312,32.5,Cases reported in the past 30 days
Cases,30 days,WHO,SDN,2021-09-09,46751152,cross,403,0.9,Cases reported in the past 30 days
Cases,30 days,WHO,SEN,2021-09-09,16082442,cross,5298,32.9,Cases reported in the past 30 days
Cases,30 days,WHO,SGP,2021-09-09,5866139,cross,3747,63.9,Cases reported in the past 30 days
Cases,30 days,WHO,SHN,2021-09-09,7915,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,SLB,2021-09-09,690598,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,SLE,2021-09-09,6807277,cross,61,0.9,Cases reported in the past 30 days
Cases,30 days,WHO,SLV,2021-09-09,6528135,cross,7696,117.9,Cases reported in the past 30 days
Cases,30 days,WHO,SMR,2021-09-09,34467,cross,159,461.3,Cases reported in the past 30 days
Cases,30 days,WHO,SOM,2021-09-09,12094640,cross,2008,16.6,Cases reported in the past 30 days
Cases,30 days,WHO,SPM,2021-09-09,5321,cross,1,18.8,Cases reported in the past 30 days
Cases,30 days,WHO,SRB,2021-09-09,6974289,cross,68074,976.1,Cases reported in the past 30 days
Cases,30 days,WHO,SSD,2021-09-09,10984074,cross,432,3.9,Cases reported in the past 30 days
Cases,30 days,WHO,STP,2021-09-09,213948,cross,234,109.4,Cases reported in the past 30 days
Cases,30 days,WHO,SUR,2021-09-09,614749,cross,5390,876.8,Cases reported in the past 30 days
Cases,30 days,WHO,SVK,2021-09-09,5436066,cross,4222,77.7,Cases reported in the past 30 days
Cases,30 days,WHO,SVN,2021-09-09,2102106,cross,12345,587.3,Cases reported in the past 30 days
Cases,30 days,WHO,SWE,2021-09-09,10261767,cross,29824,290.6,Cases reported in the past 30 days
Cases,30 days,WHO,SWZ,2021-09-09,1113276,cross,12762,1146.3,Cases reported in the past 30 days
Cases,30 days,WHO,SXM,2021-09-09,44564,cross,938,2104.8,Cases reported in the past 30 days
Cases,30 days,WHO,SYC,2021-09-09,96387,cross,1925,1997.2,Cases reported in the past 30 days
Cases,30 days,WHO,SYR,2021-09-09,20384316,cross,2698,13.2,Cases reported in the past 30 days
Cases,30 days,WHO,TCA,2021-09-09,57196,cross,193,337.4,Cases reported in the past 30 days
Cases,30 days,WHO,TCD,2021-09-09,17414108,cross,33,0.2,Cases reported in the past 30 days
Cases,30 days,WHO,TGO,2021-09-09,8283189,cross,6072,73.3,Cases reported in the past 30 days
Cases,30 days,WHO,THA,2021-09-09,69480520,cross,542599,780.9,Cases reported in the past 30 days
Cases,30 days,WHO,TJK,2021-09-09,8990874,cross,1322,14.7,Cases reported in the past 30 days
Cases,30 days,WHO,TKL,2021-09-09,1647,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,TKM,2021-09-09,5579889,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,TLS,2021-09-09,1413958,cross,6494,459.3,Cases reported in the past 30 days
Cases,30 days,WHO,TON,2021-09-09,105780,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,TTO,2021-09-09,1221047,cross,5780,473.4,Cases reported in the past 30 days
Cases,30 days,WHO,TUN,2021-09-09,11811335,cross,66446,562.6,Cases reported in the past 30 days
Cases,30 days,WHO,TUR,2021-09-09,82482383,cross,624297,756.9,Cases reported in the past 30 days
Cases,30 days,WHO,TUV,2021-09-09,11448,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,TWN,2021-09-09,23572052,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,TZA,2021-09-09,62092761,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,UGA,2021-09-09,44712143,cross,3826,8.6,Cases reported in the past 30 days
Cases,30 days,WHO,UKR,2021-09-09,43745640,cross,46707,106.8,Cases reported in the past 30 days
Cases,30 days,WHO,URY,2021-09-09,3398239,cross,3420,100.6,Cases reported in the past 30 days
Cases,30 days,WHO,USA,2021-09-09,334998398,cross,4494676,1341.7,Cases reported in the past 30 days
Cases,30 days,WHO,UZB,2021-09-09,30842796,cross,24039,77.9,Cases reported in the past 30 days
Cases,30 days,WHO,VAT,2021-09-09,1000,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,VCT,2021-09-09,101145,cross,90,89,Cases reported in the past 30 days
Cases,30 days,WHO,VEN,2021-09-09,29069153,cross,29217,100.5,Cases reported in the past 30 days
Cases,30 days,WHO,VGB,2021-09-09,37891,cross,108,285,Cases reported in the past 30 days
Cases,30 days,WHO,VIR,2021-09-09,0,cross,1069,,Cases reported in the past 30 days
Cases,30 days,WHO,VNM,2021-09-09,102789598,cross,338782,329.6,Cases reported in the past 30 days
Cases,30 days,WHO,VUT,2021-09-09,303009,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,WLF,2021-09-09,15851,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,WSM,2021-09-09,204898,cross,0,0,Cases reported in the past 30 days
Cases,30 days,WHO,XKX,2021-09-09,1935259,cross,44413,2294.9,Cases reported in the past 30 days
Cases,30 days,WHO,YEM,2021-09-09,30399243,cross,1020,3.4,Cases reported in the past 30 days
Cases,30 days,WHO,ZAF,2021-09-09,56978635,cross,296551,520.5,Cases reported in the past 30 days
Cases,30 days,WHO,ZMB,2021-09-09,19077816,cross,7241,38,Cases reported in the past 30 days
Cases,30 days,WHO,ZWE,2021-09-09,14829988,cross,9078,61.2,Cases reported in the past 30 days
Cases,7 days,JHU,ABW,2021-09-09,120917,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,AFG,2021-09-09,37466414,cross,534,1.4,Cases reported in the past 7 days
Cases,7 days,JHU,AGO,2021-09-09,33642646,cross,1624,4.8,Cases reported in the past 7 days
Cases,7 days,JHU,AIA,2021-09-09,18403,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,ALB,2021-09-09,3088385,cross,6094,197.3,Cases reported in the past 7 days
Cases,7 days,JHU,AND,2021-09-09,85645,cross,26,30.4,Cases reported in the past 7 days
Cases,7 days,JHU,ARE,2021-09-09,9856612,cross,6467,65.6,Cases reported in the past 7 days
Cases,7 days,JHU,ARG,2021-09-09,45864941,cross,23392,51,Cases reported in the past 7 days
Cases,7 days,JHU,ARM,2021-09-09,3011609,cross,3611,119.9,Cases reported in the past 7 days
Cases,7 days,JHU,ASM,2021-09-09,46366,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,ATG,2021-09-09,99175,cross,317,319.6,Cases reported in the past 7 days
Cases,7 days,JHU,AUS,2021-09-09,25809973,cross,11704,45.3,Cases reported in the past 7 days
Cases,7 days,JHU,AUT,2021-09-09,8884864,cross,11909,134,Cases reported in the past 7 days
Cases,7 days,JHU,AZE,2021-09-09,10282283,cross,15230,148.1,Cases reported in the past 7 days
Cases,7 days,JHU,BDI,2021-09-09,12241065,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,BEL,2021-09-09,11778842,cross,13616,115.6,Cases reported in the past 7 days
Cases,7 days,JHU,BEN,2021-09-09,13301694,cross,3174,23.9,Cases reported in the past 7 days
Cases,7 days,JHU,BES,2021-09-09,0,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,BFA,2021-09-09,21382659,cross,74,0.3,Cases reported in the past 7 days
Cases,7 days,JHU,BGD,2021-09-09,164098818,cross,17774,10.8,Cases reported in the past 7 days
Cases,7 days,JHU,BGR,2021-09-09,6919180,cross,9249,133.7,Cases reported in the past 7 days
Cases,7 days,JHU,BHR,2021-09-09,1526929,cross,745,48.8,Cases reported in the past 7 days
Cases,7 days,JHU,BHS,2021-09-09,352655,cross,563,159.6,Cases reported in the past 7 days
Cases,7 days,JHU,BIH,2021-09-09,3824782,cross,4491,117.4,Cases reported in the past 7 days
Cases,7 days,JHU,BLM,2021-09-09,7116,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,BLR,2021-09-09,9441842,cross,12353,130.8,Cases reported in the past 7 days
Cases,7 days,JHU,BLZ,2021-09-09,405633,cross,793,195.5,Cases reported in the past 7 days
Cases,7 days,JHU,BMU,2021-09-09,72084,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,BOL,2021-09-09,11758869,cross,2155,18.3,Cases reported in the past 7 days
Cases,7 days,JHU,BRA,2021-09-09,213445417,cross,128404,60.2,Cases reported in the past 7 days
Cases,7 days,JHU,BRB,2021-09-09,301865,cross,499,165.3,Cases reported in the past 7 days
Cases,7 days,JHU,BRN,2021-09-09,471103,cross,871,184.9,Cases reported in the past 7 days
Cases,7 days,JHU,BTN,2021-09-09,857423,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,BWA,2021-09-09,2350667,cross,4348,185,Cases reported in the past 7 days
Cases,7 days,JHU,CAF,2021-09-09,5357984,cross,13,0.2,Cases reported in the past 7 days
Cases,7 days,JHU,CAN,2021-09-09,37943231,cross,26513,69.9,Cases reported in the past 7 days
Cases,7 days,JHU,CHE,2021-09-09,8453550,cross,19468,230.3,Cases reported in the past 7 days
Cases,7 days,JHU,CHL,2021-09-09,18307925,cross,2948,16.1,Cases reported in the past 7 days
Cases,7 days,JHU,CHN,2021-09-09,1397897720,cross,174,0,Cases reported in the past 7 days
Cases,7 days,JHU,CIV,2021-09-09,28088455,cross,903,3.2,Cases reported in the past 7 days
Cases,7 days,JHU,CMR,2021-09-09,28524175,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,COD,2021-09-09,105044646,cross,939,0.9,Cases reported in the past 7 days
Cases,7 days,JHU,COG,2021-09-09,5417414,cross,113,2.1,Cases reported in the past 7 days
Cases,7 days,JHU,COK,2021-09-09,8327,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,COL,2021-09-09,50355650,cross,11969,23.8,Cases reported in the past 7 days
Cases,7 days,JHU,COM,2021-09-09,864335,cross,17,2,Cases reported in the past 7 days
Cases,7 days,JHU,CPV,2021-09-09,589451,cross,703,119.3,Cases reported in the past 7 days
Cases,7 days,JHU,CRI,2021-09-09,5151140,cross,17394,337.7,Cases reported in the past 7 days
Cases,7 days,JHU,CUB,2021-09-09,11032343,cross,55067,499.1,Cases reported in the past 7 days
Cases,7 days,JHU,CUW,2021-09-09,151885,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,CYM,2021-09-09,63131,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,CYP,2021-09-09,1281506,cross,1465,114.3,Cases reported in the past 7 days
Cases,7 days,JHU,CZE,2021-09-09,10702596,cross,2316,21.6,Cases reported in the past 7 days
Cases,7 days,JHU,DEU,2021-09-09,79903481,cross,74706,93.5,Cases reported in the past 7 days
Cases,7 days,JHU,DJI,2021-09-09,938413,cross,59,6.3,Cases reported in the past 7 days
Cases,7 days,JHU,DMA,2021-09-09,74584,cross,343,459.9,Cases reported in the past 7 days
Cases,7 days,JHU,DNK,2021-09-09,5894687,cross,3839,65.1,Cases reported in the past 7 days
Cases,7 days,JHU,DOM,2021-09-09,10597348,cross,1652,15.6,Cases reported in the past 7 days
Cases,7 days,JHU,DZA,2021-09-09,43576691,cross,2360,5.4,Cases reported in the past 7 days
Cases,7 days,JHU,ECU,2021-09-09,17093159,cross,2635,15.4,Cases reported in the past 7 days
Cases,7 days,JHU,EGY,2021-09-09,106437241,cross,2550,2.4,Cases reported in the past 7 days
Cases,7 days,JHU,ERI,2021-09-09,6147398,cross,12,0.2,Cases reported in the past 7 days
Cases,7 days,JHU,ESP,2021-09-09,47260584,cross,31577,66.8,Cases reported in the past 7 days
Cases,7 days,JHU,EST,2021-09-09,1220042,cross,2508,205.6,Cases reported in the past 7 days
Cases,7 days,JHU,ETH,2021-09-09,110871031,cross,9459,8.5,Cases reported in the past 7 days
Cases,7 days,JHU,FIN,2021-09-09,5587442,cross,3628,64.9,Cases reported in the past 7 days
Cases,7 days,JHU,FJI,2021-09-09,939535,cross,1316,140.1,Cases reported in the past 7 days
Cases,7 days,JHU,FLK,2021-09-09,3198,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,FRA,2021-09-09,68084217,cross,80612,118.4,Cases reported in the past 7 days
Cases,7 days,JHU,FRO,2021-09-09,51943,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,FSM,2021-09-09,101675,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GAB,2021-09-09,2284912,cross,491,21.5,Cases reported in the past 7 days
Cases,7 days,JHU,GBR,2021-09-09,67081000,cross,270285,402.9,Cases reported in the past 7 days
Cases,7 days,JHU,GEO,2021-09-09,4933674,cross,16039,325.1,Cases reported in the past 7 days
Cases,7 days,JHU,GGY,2021-09-09,67334,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GHA,2021-09-09,32372889,cross,2540,7.8,Cases reported in the past 7 days
Cases,7 days,JHU,GIB,2021-09-09,29516,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GIN,2021-09-09,12877894,cross,348,2.7,Cases reported in the past 7 days
Cases,7 days,JHU,GLP,2021-09-09,0,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GMB,2021-09-09,2221301,cross,105,4.7,Cases reported in the past 7 days
Cases,7 days,JHU,GNB,2021-09-09,1976187,cross,104,5.3,Cases reported in the past 7 days
Cases,7 days,JHU,GNQ,2021-09-09,857008,cross,807,94.2,Cases reported in the past 7 days
Cases,7 days,JHU,GRC,2021-09-09,10569703,cross,15851,150,Cases reported in the past 7 days
Cases,7 days,JHU,GRD,2021-09-09,113570,cross,931,819.8,Cases reported in the past 7 days
Cases,7 days,JHU,GRL,2021-09-09,57799,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GTM,2021-09-09,17422821,cross,21464,123.2,Cases reported in the past 7 days
Cases,7 days,JHU,GUF,2021-09-09,0,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GUM,2021-09-09,168801,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,GUY,2021-09-09,787971,cross,1350,171.3,Cases reported in the past 7 days
Cases,7 days,JHU,HKG,2021-09-09,7263234,cross,20,0.3,Cases reported in the past 7 days
Cases,7 days,JHU,HND,2021-09-09,9346277,cross,6386,68.3,Cases reported in the past 7 days
Cases,7 days,JHU,HRV,2021-09-09,4208973,cross,5303,126,Cases reported in the past 7 days
Cases,7 days,JHU,HTI,2021-09-09,11198240,cross,183,1.6,Cases reported in the past 7 days
Cases,7 days,JHU,HUN,2021-09-09,9728337,cross,1616,16.6,Cases reported in the past 7 days
Cases,7 days,JHU,IDN,2021-09-09,275122131,cross,53217,19.3,Cases reported in the past 7 days
Cases,7 days,JHU,IMN,2021-09-09,90895,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,IND,2021-09-09,1339330514,cross,271665,20.3,Cases reported in the past 7 days
Cases,7 days,JHU,IRL,2021-09-09,5224884,cross,9699,185.6,Cases reported in the past 7 days
Cases,7 days,JHU,IRN,2021-09-09,85888910,cross,182287,212.2,Cases reported in the past 7 days
Cases,7 days,JHU,IRQ,2021-09-09,39650145,cross,37001,93.3,Cases reported in the past 7 days
Cases,7 days,JHU,ISL,2021-09-09,354234,cross,261,73.7,Cases reported in the past 7 days
Cases,7 days,JHU,ISR,2021-09-09,8787045,cross,49051,558.2,Cases reported in the past 7 days
Cases,7 days,JHU,ITA,2021-09-09,62390364,cross,37700,60.4,Cases reported in the past 7 days
Cases,7 days,JHU,JAM,2021-09-09,2816602,cross,4953,175.9,Cases reported in the past 7 days
Cases,7 days,JHU,JEY,2021-09-09,101476,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,JOR,2021-09-09,10909567,cross,5342,49,Cases reported in the past 7 days
Cases,7 days,JHU,JPN,2021-09-09,124687293,cross,87267,70,Cases reported in the past 7 days
Cases,7 days,JHU,KAZ,2021-09-09,19245793,cross,30262,157.2,Cases reported in the past 7 days
Cases,7 days,JHU,KEN,2021-09-09,54685051,cross,4433,8.1,Cases reported in the past 7 days
Cases,7 days,JHU,KGZ,2021-09-09,6018789,cross,865,14.4,Cases reported in the past 7 days
Cases,7 days,JHU,KHM,2021-09-09,17304363,cross,3598,20.8,Cases reported in the past 7 days
Cases,7 days,JHU,KIR,2021-09-09,113001,cross,0,0,Cases reported in the past 7 days
Cases,7 days,JHU,KNA,2021-09-09,54149,cross,204,376.7,Cases reported in the past 7 days
Cases,7 days,JHU,KOR,2021-09-09,51715162,cross,12252,23.7,Cases reported in the past 7 days
Cases,7 days,JHU,KWT,2021-09-09,3032065,cross,559,18.4,Cases reported in the past 7 days
Cases,7 days,JHU,LAO,2021-09-09,7574356,cross,1283,16.9,Cases reported in the past 7 days
Cases,7 days,JHU,LBN,2021-09-09,5261372,cross,6688,127.1,Cases reported in the past 7 days
Cases,7 days,JHU,LBR,2021-09-09,5214030,cross,133,2.6,Cases reported in the past 7 days
Cases,7 days,JHU,LBY,2021-09-09,7017224,cross,9254,131.9,Cases reported in the past 7 days
